name,start,end,length,bestTSS,bestTSS_inside,mean_gc,mean_remap,cov_me3,cov_tfbs,cov_pol2,mean_pcons27,mean_pPcons27,mean_pPcons124
FBtr0330687.1,2284766,2285003,237,236.0,4.0,47.5105,1.35443,1.0,0.953586,0.33755274261603374,0.294283,0.316536,0.208211
FBtr0344047.2,2374954,2375292,338,19.0,53.0,48.1657,84.9083,1.0,0.934911,0.8875739644970414,0.933204,1.86383,5.50831
FBtr0344047,2374954,2375582,628,15.0,53.0,49.5541,103.877,1.0,0.933121,0.5127388535031847,0.919556,1.92431,6.17743
FBtr0344047.1,2375371,2375582,211,15.0,11.0,52.7014,150.246,1.0,0.92891,0.10426540284360189,0.943137,2.03918,7.15755
FBtr0343862,2427049,2427881,832,179.0,179.0,43.125,88.3125,1.0,0.93149,0.5793269230769231,0.651647,1.23916,1.26788
FBtr0343862.1,2427049,2427881,832,179.0,179.0,43.125,88.3125,1.0,0.93149,0.5793269230769231,0.651647,1.23916,1.26788
FBtr0345551,2471643,2472978,1335,16.0,10.0,41.4532,56.3669,1.0,0.942322,0.7775280898876404,0.875404,1.92734,2.24527
FBtr0345551.1,2471643,2472978,1335,16.0,10.0,41.4532,56.3669,1.0,0.942322,0.7775280898876404,0.875404,1.92734,2.24527
FBtr0342650,2507311,2507596,285,7.0,6.0,46.1754,5.21404,1.0,0.978947,0.11929824561403508,0.645165,1.28732,1.10354
FBtr0342650.1,2507311,2507596,285,7.0,6.0,46.1754,5.21404,1.0,0.978947,0.11929824561403508,0.645165,1.28732,1.10354
FBtr0347298.1,2517204,2517595,391,11.0,32.0,51.202,4.16368,1.0,0.882353,1.0,0.670836,1.39127,2.58957
FBtr0347298,2517204,2518845,1641,11.0,1744.0,43.0957,10.2666,1.0,0.912249,0.64411943936624,0.638852,1.18119,1.49253
FBtr0347298.2,2517668,2518845,1177,5.0,1744.0,41.2234,12.2076,1.0,0.923534,0.5038232795242141,0.643327,1.13644,1.15339
FBtr0335168,2532998,2533569,571,58.0,27.0,47.1804,6.33275,1.0,0.921191,0.11208406304728546,0.412201,0.795564,0.7192
FBtr0335168.1,2532998,2533569,571,58.0,27.0,47.1804,6.33275,1.0,0.921191,0.11208406304728546,0.412201,0.795564,0.7192
FBtr0335165,2555749,2556089,340,2.0,6.0,56.8235,15.3,1.0,0.952941,0.7352941176470589,0.705062,1.45507,1.5917
FBtr0335165.1,2555749,2556089,340,2.0,6.0,56.8235,15.3,1.0,0.952941,0.7352941176470589,0.705062,1.45507,1.5917
FBtr0343235.2,2598607,2599105,498,2.0,4.0,51.3253,13.6627,0.0,0.919679,0.2429718875502008,0.59545,1.27785,1.29378
FBtr0343235,2598607,2599860,1253,2.0,4.0,50.0878,15.2887,0.43415802075019955,0.932163,0.2553870710295291,0.650221,1.28674,1.30423
FBtr0343235.1,2599515,2599860,345,2.0,4.0,51.3043,20.5333,1.0,0.936232,0.0,0.768545,1.51586,1.56104
FBtr0343234,2601032,2601721,689,2.0,5.0,43.4543,12.4286,1.0,0.949202,0.5674891146589259,0.641884,1.38936,1.6774
FBtr0343234.1,2601032,2601721,689,2.0,5.0,43.4543,12.4286,1.0,0.949202,0.5674891146589259,0.641884,1.38936,1.6774
FBtr0346486,2625455,2627986,2531,22.0,10.0,46.6772,6.85577,1.0,0.946661,0.4168312919794548,0.686841,1.64587,1.87154
FBtr0346486.1,2625455,2627986,2531,22.0,10.0,46.6772,6.85577,1.0,0.946661,0.4168312919794548,0.686841,1.64587,1.87154
FBtr0452193,2637668,2638540,872,5.0,6.0,45.6881,7.43578,1.0,0.944954,0.49655963302752293,0.741634,1.47583,1.55392
FBtr0452193.1,2637668,2638540,872,5.0,6.0,45.6881,7.43578,1.0,0.944954,0.49655963302752293,0.741634,1.47583,1.55392
FBtr0452192,2639184,2640081,897,31.0,11.0,45.3512,8.16308,1.0,0.923077,0.4983277591973244,0.819769,1.97612,2.05764
FBtr0452192.1,2639184,2640081,897,31.0,11.0,45.3512,8.16308,1.0,0.923077,0.4983277591973244,0.819769,1.97612,2.05764
FBtr0332511,2646029,2646281,252,84.0,84.0,48.0952,3.28968,1.0,0.944444,1.0,0.44679,0.685595,0.681552
FBtr0332511.1,2646029,2646281,252,84.0,84.0,48.0952,3.28968,1.0,0.944444,1.0,0.44679,0.685595,0.681552
FBtr0343107,2757939,2758176,237,7.0,22.0,48.9451,87.8354,1.0,0.890295,1.0,0.638582,1.06183,1.06189
FBtr0343107.1,2757939,2758176,237,7.0,22.0,48.9451,87.8354,1.0,0.890295,1.0,0.638582,1.06183,1.06189
FBtr0332217,2797831,2798321,490,531.0,104.0,39.2653,15.9,1.0,0.95102,0.16326530612244897,0.616841,0.881104,0.834871
FBtr0332217.1,2797831,2798321,490,531.0,104.0,39.2653,15.9,1.0,0.95102,0.16326530612244897,0.616841,0.881104,0.834871
FBtr0345736.2,2840024,2840149,125,3.0,1986.0,47.04,239.256,1.0,0.968,0.272,0.812352,1.4342,1.34325
FBtr0345736,2840024,2840316,292,4.0,1986.0,46.9178,275.825,1.0,0.955479,0.6883561643835616,0.704729,1.21227,0.977137
FBtr0345736.1,2840239,2840316,77,4.0,4.0,52.4675,308.455,1.0,0.948052,1.0,0.514662,0.851494,0.575792
FBtr0335483,3030411,3030903,492,76.0,99999.0,45.2846,477.638,1.0,0.890244,0.9939024390243902,0.485256,0.8116,1.35826
FBtr0335483.1,3030411,3030903,492,76.0,99999.0,45.2846,477.638,1.0,0.890244,0.9939024390243902,0.485256,0.8116,1.35826
FBtr0345729,3210514,3211156,642,9.0,9.0,47.0093,510.66,0.0,0.94704,0.9174454828660437,0.621944,1.21528,1.04876
FBtr0345729.1,3210514,3211156,642,9.0,9.0,47.0093,510.66,0.0,0.94704,0.9174454828660437,0.621944,1.21528,1.04876
FBtr0345731,3260972,3261281,309,4.0,4.0,53.0744,94.7411,1.0,0.954693,0.8414239482200647,0.608045,0.791618,0.635909
FBtr0345731.1,3260972,3261281,309,4.0,4.0,53.0744,94.7411,1.0,0.954693,0.8414239482200647,0.608045,0.791618,0.635909
FBtr0345730,3261637,3262007,370,3.0,3.0,52.7027,43.573,1.0,0.935135,0.5378378378378378,0.499911,0.736857,0.655227
FBtr0345730.1,3261637,3262007,370,3.0,3.0,52.7027,43.573,1.0,0.935135,0.5378378378378378,0.499911,0.736857,0.655227
FBtr0346487,3264167,3265714,1547,1158.0,1158.0,37.1816,26.0666,1.0,0.980608,1.0,0.590437,0.988011,0.749582
FBtr0346487.1,3264167,3265714,1547,1158.0,1158.0,37.1816,26.0666,1.0,0.980608,1.0,0.590437,0.988011,0.749582
FBtr0340586,3268268,3268646,378,50.0,50.0,42.6984,26.5185,1.0,0.917989,0.0,0.894878,1.60386,1.34636
FBtr0340586.1,3268268,3268646,378,50.0,50.0,42.6984,26.5185,1.0,0.917989,0.0,0.894878,1.60386,1.34636
FBtr0340588,3287821,3288591,770,12.0,16.0,42.7013,20.0818,1.0,0.961039,1.0,0.688992,0.960766,0.873012
FBtr0340588.1,3287821,3288591,770,12.0,16.0,42.7013,20.0818,1.0,0.961039,1.0,0.688992,0.960766,0.873012
FBtr0345567,3386862,3387278,416,2.0,4.0,39.1346,7.96875,1.0,0.947115,0.2668269230769231,0.55255,1.02229,0.804962
FBtr0345567.1,3386862,3387278,416,2.0,4.0,39.1346,7.96875,1.0,0.947115,0.2668269230769231,0.55255,1.02229,0.804962
FBtr0343236,3389347,3389753,406,1.0,18.0,38.5222,16.0567,1.0,0.953202,1.0,0.658901,0.988325,0.998483
FBtr0343236.1,3389347,3389753,406,1.0,18.0,38.5222,16.0567,1.0,0.953202,1.0,0.658901,0.988325,0.998483
FBtr0343240,3397322,3398444,1122,12.0,3177.0,41.3369,120.83,1.0,0.946524,0.5026737967914439,0.608786,1.04364,0.970401
FBtr0343240.1,3397322,3398444,1122,12.0,3177.0,41.3369,120.83,1.0,0.946524,0.5026737967914439,0.608786,1.04364,0.970401
FBtr0345781,3475364,3476058,694,9.0,45.0,43.5159,136.579,1.0,0.936599,0.8789625360230547,0.617687,1.00357,0.944205
FBtr0345781.1,3475364,3476058,694,9.0,45.0,43.5159,136.579,1.0,0.936599,0.8789625360230547,0.617687,1.00357,0.944205
FBtr0345782.1,3476342,3477011,669,167.0,2066.0,46.7564,265.514,1.0,0.944694,1.0,0.734924,1.16139,1.17236
FBtr0345782,3476342,3477648,1306,167.0,2066.0,44.4717,280.906,1.0,0.957887,1.0,0.615338,0.929767,0.90497
FBtr0333249.1,3476850,3477011,161,553.0,11.0,46.3354,146.199,1.0,0.944099,1.0,0.638422,0.989801,0.883205
FBtr0333249,3476850,3477648,798,553.0,11.0,42.9323,209.411,1.0,0.954887,1.0,0.519741,0.747697,0.676411
FBtr0333249.2,3477076,3477648,572,5.0,10.0,42.028,232.035,1.0,0.95979,1.0,0.461913,0.624636,0.555004
FBtr0345782.2,3477076,3477648,572,5.0,10.0,42.028,232.035,1.0,0.95979,1.0,0.461913,0.624636,0.555004
FBtr0474095,3504031,3504182,151,15.0,15.0,58.6755,11.0265,1.0,0.953642,1.0,0.992238,3.03047,9.85737
FBtr0474095.1,3504031,3504182,151,15.0,15.0,58.6755,11.0265,1.0,0.953642,1.0,0.992238,3.03047,9.85737
FBtr0345565,3508597,3509036,439,1.0,3.0,48.6105,27.3713,1.0,0.940774,0.9954441913439636,0.575431,1.01226,0.856232
FBtr0345565.1,3508597,3509036,439,1.0,3.0,48.6105,27.3713,1.0,0.940774,0.9954441913439636,0.575431,1.01226,0.856232
FBtr0345566,3509098,3509440,342,2.0,7.0,52.4561,5.33041,1.0,0.891813,0.5,0.819491,2.09268,6.28594
FBtr0345566.1,3509098,3509440,342,2.0,7.0,52.4561,5.33041,1.0,0.891813,0.5,0.819491,2.09268,6.28594
FBtr0339568.1,3537843,3538004,161,358.0,7.0,30.9317,4.36025,1.0,1.0,1.0,0.201435,0.381814,0.106758
FBtr0339568,3537843,3538333,490,358.0,7.0,36.2041,7.89388,1.0,0.967347,0.9020408163265307,0.636369,1.20151,1.08435
FBtr0339568.2,3538067,3538333,266,4.0,4.0,39.5489,10.0038,1.0,0.973684,0.8195488721804511,0.932992,1.7565,1.71536
FBtr0339569.1,3562037,3562610,573,106.0,35.0,45.6894,102.934,0.8150087260034904,0.910995,0.5026178010471204,0.665892,1.38875,1.58915
FBtr0339569,3562037,3563118,1081,106.0,35.0,45.9204,101.76,0.9019426456984274,0.906568,0.38020351526364476,0.771688,1.75923,2.00994
FBtr0339569.2,3562656,3563118,462,2.0,8.0,47.8788,92.9004,1.0,0.900433,0.2662337662337662,0.950439,2.36994,2.72567
FBtr0342953,3563307,3563540,233,86.0,4.0,50.3004,60.6738,1.0,0.905579,0.04721030042918455,0.847021,1.64866,1.72104
FBtr0342953.1,3563307,3563540,233,86.0,4.0,50.3004,60.6738,1.0,0.905579,0.04721030042918455,0.847021,1.64866,1.72104
FBtr0332221,3575349,3575806,457,1.0,14.0,49.7593,32.8753,0.0,0.97593,0.175054704595186,0.892313,1.89019,2.09799
FBtr0332221.1,3575349,3575806,457,1.0,14.0,49.7593,32.8753,0.0,0.97593,0.175054704595186,0.892313,1.89019,2.09799
FBtr0452189,3587067,3587469,402,54.0,54.0,50.0,137.154,1.0,0.952736,0.3482587064676617,0.661289,1.30255,1.69763
FBtr0452189.1,3587067,3587469,402,54.0,54.0,50.0,137.154,1.0,0.952736,0.3482587064676617,0.661289,1.30255,1.69763
FBtr0332223.2,3588484,3589571,1087,11.0,20.0,38.3625,210.174,1.0,0.969641,0.6237350505979761,0.68031,1.40248,1.46997
FBtr0332223,3588484,3590301,1817,198.0,198.0,40.3412,135.368,1.0,0.960925,0.5382498624105668,0.726883,1.58766,1.78009
FBtr0332223.1,3589684,3590301,617,198.0,198.0,44.2788,18.8071,1.0,0.941653,0.3371150729335494,0.815462,1.90302,2.33007
FBtr0339570,3616295,3617619,1324,37.0,37.0,48.0514,19.747,1.0,0.935045,0.3957703927492447,0.608035,1.16656,1.19989
FBtr0339570.1,3616295,3617619,1324,37.0,37.0,48.0514,19.747,1.0,0.935045,0.3957703927492447,0.608035,1.16656,1.19989
FBtr0339573,3702613,3702947,334,1135.0,135.0,40.5389,12.3174,1.0,0.991018,1.0,0.502204,1.14923,1.12198
FBtr0339573.1,3702613,3702947,334,1135.0,135.0,40.5389,12.3174,1.0,0.991018,1.0,0.502204,1.14923,1.12198
FBtr0321299,3769925,3770454,529,662.0,319.0,38.7146,301.233,1.0,0.958412,0.945179584120983,0.668758,1.13207,1.03927
FBtr0321299.1,3769925,3770454,529,662.0,319.0,38.7146,301.233,1.0,0.958412,0.945179584120983,0.668758,1.13207,1.03927
FBtr0334830,3815437,3815948,511,8.0,10.0,48.8454,23.8317,1.0,0.937378,0.15655577299412915,0.754928,1.37925,1.51482
FBtr0334830.1,3815437,3815948,511,8.0,10.0,48.8454,23.8317,1.0,0.937378,0.15655577299412915,0.754928,1.37925,1.51482
FBtr0334831,3817723,3818534,811,42.0,42.0,50.4316,40.1258,1.0,0.908755,0.406905055487053,0.624674,1.20083,1.36074
FBtr0334831.1,3817723,3818534,811,42.0,42.0,50.4316,40.1258,1.0,0.908755,0.406905055487053,0.624674,1.20083,1.36074
FBtr0344048.2,3845129,3845334,205,15.0,5.0,46.9268,240.307,1.0,0.960976,0.0,0.743215,1.58959,2.25207
FBtr0344048,3845129,3845716,587,41.0,222.0,48.109,224.666,1.0,0.935264,0.1362862010221465,0.799673,1.81063,2.44422
FBtr0344048.1,3845389,3845716,327,41.0,222.0,50.3976,161.269,1.0,0.923547,0.08256880733944955,0.801401,1.7555,2.2819
FBtr0345955.1,3851950,3852291,341,23.0,5.0,47.0381,121.308,1.0,0.953079,0.7214076246334311,0.835677,2.09707,2.82143
FBtr0345955,3851950,3852604,654,23.0,5.0,43.6697,208.168,1.0,0.960245,0.8547400611620795,0.665014,1.58095,2.05597
FBtr0345955.2,3852413,3852604,191,2.0,3.0,44.3979,252.99,1.0,0.95288,1.0,0.751063,1.6748,2.1174
FBtr0345957.2,3854287,3854689,402,2.0,28.0,43.9303,31.4876,1.0,0.88806,0.6517412935323383,0.648958,1.13688,1.32526
FBtr0345957,3854287,3854994,707,10.0,49.0,45.5446,29.6521,1.0,0.909477,0.43847241867043846,0.704348,1.24654,1.44442
FBtr0345957.1,3854747,3854994,247,10.0,49.0,48.8259,19.0607,1.0,0.947368,0.0,0.734385,1.30983,1.47132
FBtr0345956,3856477,3857172,695,1.0,95.0,43.8273,156.751,1.0,0.942446,0.5741007194244604,0.583485,1.04896,1.12151
FBtr0345956.1,3856477,3857172,695,1.0,95.0,43.8273,156.751,1.0,0.942446,0.5741007194244604,0.583485,1.04896,1.12151
FBtr0334834.2,3861404,3861516,112,16.0,26.0,44.1071,375.161,1.0,0.982143,0.0,0.540152,1.04774,1.11053
FBtr0334834,3861404,3862097,693,21.0,320.0,43.0014,391.146,1.0,0.959596,0.17604617604617603,0.628222,1.25994,1.35938
FBtr0334834.1,3861643,3862097,454,21.0,320.0,47.9295,364.361,1.0,0.960352,0.2687224669603524,0.821108,1.72513,1.93057
FBtr0345740,4001083,4001620,537,67.0,803.0,41.378,45.1825,1.0,0.962756,0.633147113594041,0.66265,1.14325,0.866341
FBtr0345740.1,4001083,4001620,537,67.0,803.0,41.378,45.1825,1.0,0.962756,0.633147113594041,0.66265,1.14325,0.866341
FBtr0344049.2,4074278,4074728,450,11.0,89.0,39.2444,2.85894,1.0,0.968889,0.7711111111111111,0.751076,1.45146,3.71172
FBtr0344049,4074278,4075952,1674,3.0,89.0,40.4898,55.9117,1.0,0.96356,0.4044205495818399,0.637821,1.2905,1.85279
FBtr0344049.1,4075447,4075952,505,3.0,42.0,43.9604,133.79,1.0,0.954455,0.2732673267326733,0.75519,1.5798,1.61964
FBtr0346782.2,4185267,4185766,499,31.0,171.0,42.0441,388.617,1.0,0.945892,1.0,0.36516,0.72109,0.762297
FBtr0346782,4185267,4186093,826,80.0,171.0,41.0169,414.714,1.0,0.958838,1.0,0.414791,0.843346,0.870984
FBtr0334786.1,4185400,4185657,257,125.0,171.0,45.214,449.148,1.0,0.964981,1.0,0.468907,1.06866,1.28675
FBtr0334786,4185400,4186187,787,125.0,171.0,39.9238,460.814,1.0,0.978399,1.0,0.396199,0.823734,0.836259
FBtr0334786.2,4185892,4186187,295,108.0,108.0,44.8814,395.688,1.0,0.979661,1.0,0.556573,1.19713,1.27747
FBtr0346782.1,4185895,4186093,198,80.0,108.0,50.101,429.263,1.0,0.974747,1.0,0.801303,1.73543,1.88041
FBtr0342651,4228920,4229458,538,8.0,64.0,46.8401,59.526,1.0,0.914498,1.0,0.45879,0.556885,0.543247
FBtr0342651.1,4228920,4229458,538,8.0,64.0,46.8401,59.526,1.0,0.914498,1.0,0.45879,0.556885,0.543247
FBtr0346503,4240013,4240820,807,9.0,5.0,47.1128,2.3767,1.0,0.934325,0.6121437422552665,0.765247,1.2372,1.20217
FBtr0346503.1,4240013,4240820,807,9.0,5.0,47.1128,2.3767,1.0,0.934325,0.6121437422552665,0.765247,1.2372,1.20217
FBtr0342950.1,4241069,4241681,612,179.0,179.0,47.8431,36.7444,1.0,0.908497,0.5179738562091504,0.563485,0.93894,0.980056
FBtr0334788,4241069,4241735,666,179.0,179.0,45.8859,46.9386,1.0,0.914414,0.47597597597597596,0.51789,0.83597,0.87239
FBtr0334788.1,4241069,4241735,666,179.0,179.0,45.8859,46.9386,1.0,0.914414,0.47597597597597596,0.51789,0.83597,0.87239
FBtr0342950,4241069,4242397,1328,179.0,179.0,46.3855,45.8687,1.0,0.932982,0.4510542168674699,0.623057,0.940386,0.959732
FBtr0342950.2,4241822,4242397,575,1.0,9.0,49.9478,31.1148,1.0,0.961739,0.49043478260869566,0.83484,1.23638,1.24588
FBtr0334789.2,4246208,4246783,575,4.0,5.0,44.1739,124.322,1.0,0.956522,0.1391304347826087,0.5742,1.18546,1.27649
FBtr0334789,4246208,4249676,3468,32.0,279.0,46.6494,79.4037,1.0,0.947232,0.3863898500576701,0.659176,1.23471,1.29843
FBtr0334789.1,4249180,4249676,496,32.0,18.0,52.1371,17.7863,1.0,0.927419,0.4032258064516129,0.819298,1.3222,1.25627
FBtr0345562,4255719,4256085,366,190.0,190.0,42.459,7.76503,1.0,0.986339,0.22131147540983606,0.861022,1.92563,2.14688
FBtr0345562.1,4255719,4256085,366,190.0,190.0,42.459,7.76503,1.0,0.986339,0.22131147540983606,0.861022,1.92563,2.14688
FBtr0345561,4256131,4256519,388,2.0,11.0,49.0722,6.45361,1.0,0.981959,0.2190721649484536,0.79084,0.889031,0.798786
FBtr0345561.1,4256131,4256519,388,2.0,11.0,49.0722,6.45361,1.0,0.981959,0.2190721649484536,0.79084,0.889031,0.798786
FBtr0345560,4256797,4257295,498,44.0,44.0,45.0201,22.4618,1.0,0.967871,0.642570281124498,0.835169,1.38511,1.46895
FBtr0345560.1,4256797,4257295,498,44.0,44.0,45.0201,22.4618,1.0,0.967871,0.642570281124498,0.835169,1.38511,1.46895
FBtr0334839.2,4259945,4260953,1008,4.0,4.0,49.7817,7.00198,1.0,0.939484,0.5357142857142857,0.629244,1.07768,1.13662
FBtr0334839,4259945,4261101,1156,16.0,4.0,48.0277,7.8435,1.0,0.937716,0.4671280276816609,0.589843,0.977221,1.02976
FBtr0334839.1,4261015,4261101,86,16.0,2.0,29.3023,11.8953,1.0,1.0,0.0,0.0497442,0.0108372,-0.0727674
FBtr0342832.1,4347500,4347780,280,25.0,12.0,37.8571,96.4821,1.0,0.978571,0.575,0.668632,1.23491,0.990296
FBtr0342832,4347500,4347954,454,25.0,12.0,38.0617,84.4251,1.0,0.986784,0.4185022026431718,0.604568,1.02379,0.853407
FBtr0342832.2,4347839,4347954,115,2.0,4.0,43.8261,25.7565,1.0,1.0,0.25217391304347825,0.667835,0.960965,0.948009
FBtr0342833,4348317,4348678,361,50.0,4.0,38.8366,47.7202,1.0,0.969529,0.3767313019390582,0.753695,1.69505,1.66307
FBtr0342833.1,4348317,4348678,361,50.0,4.0,38.8366,47.7202,1.0,0.969529,0.3767313019390582,0.753695,1.69505,1.66307
FBtr0342834.1,4349171,4349435,264,4.0,4.0,37.803,4.58824,1.0,0.992424,0.5643939393939394,0.81258,1.26894,1.19522
FBtr0342834,4349171,4349685,514,4.0,4.0,38.2879,8.5439,1.0,0.98249,0.49416342412451364,0.669442,1.01613,0.919111
FBtr0342834.2,4349523,4349685,162,4.0,3.0,45.9259,16.4321,1.0,0.987654,0.6481481481481481,0.653278,0.948549,0.903698
FBtr0342835,4350998,4351449,451,25.0,204.0,51.4412,103.341,0.0,0.95122,0.5831485587583148,0.832062,1.64305,1.60583
FBtr0342835.1,4350998,4351449,451,25.0,204.0,51.4412,103.341,0.0,0.95122,0.5831485587583148,0.832062,1.64305,1.60583
FBtr0345770.2,4361688,4362988,1300,5.0,2935.0,47.4615,115.43,1.0,0.928462,0.8192307692307692,0.78258,1.5987,1.78135
FBtr0445833.2,4361688,4364235,2547,124.0,2935.0,44.9706,99.7591,1.0,0.942678,0.8358853553199843,0.792357,1.61237,1.79083
FBtr0345770,4361688,4364252,2564,124.0,2935.0,44.9766,99.886,1.0,0.942668,0.8303432137285491,0.793694,1.61253,1.78678
FBtr0445833,4361688,4371303,9615,15.0,2935.0,42.5273,103.033,0.7701508060322413,0.944358,0.7457098283931357,0.750845,1.51084,1.5497
FBtr0345770.1,4363528,4364252,724,124.0,305.0,47.7348,110.037,1.0,0.946133,0.7237569060773481,0.854327,1.72996,1.80821
FBtr0445833.1,4371013,4371303,290,15.0,15.0,39.5862,59.1276,1.0,0.97931,1.0,0.616203,1.28491,1.28703
FBtr0329834.2,4582249,4582803,554,5.0,14.0,43.8628,5.73646,1.0,0.925993,0.2563176895306859,0.732412,1.18762,1.15923
FBtr0329834,4582249,4582968,719,12.0,14.0,44.3115,7.20167,1.0,0.93185,0.19888734353268428,0.742239,1.2927,1.21981
FBtr0329834.1,4582875,4582968,93,12.0,12.0,53.1183,10.2151,1.0,0.956989,0.010752688172043012,0.723763,1.24731,0.910946
FBtr0342652.1,4619586,4620530,944,19.0,19.0,49.0678,23.5678,1.0,0.916314,0.4608050847457627,0.795198,2.02303,2.54309
FBtr0342652,4619586,4620918,1332,19.0,19.0,47.8078,74.0337,1.0,0.915165,0.6178678678678678,0.79421,1.93035,2.37508
FBtr0342652.2,4620607,4620918,311,14.0,3.0,51.0611,45.7846,1.0,0.903537,1.0,0.83735,1.85877,2.1272
FBtr0345958,4633880,4634342,462,4.0,5.0,51.039,5.98052,1.0,0.919913,0.16666666666666666,0.752121,1.78229,2.09188
FBtr0345958.1,4633880,4634342,462,4.0,5.0,51.039,5.98052,1.0,0.919913,0.16666666666666666,0.752121,1.78229,2.09188
FBtr0452182,4655477,4656209,732,4.0,5.0,42.1585,8.64208,0.3128415300546448,0.934426,0.25956284153005466,0.635354,1.39055,1.43535
FBtr0452182.1,4655477,4656209,732,4.0,5.0,42.1585,8.64208,0.3128415300546448,0.934426,0.25956284153005466,0.635354,1.39055,1.43535
FBtr0345563,4811710,4811945,235,5.0,5.0,49.3617,759.562,1.0,0.944681,1.0,0.613634,0.958723,1.23704
FBtr0345563.1,4811710,4811945,235,5.0,5.0,49.3617,759.562,1.0,0.944681,1.0,0.613634,0.958723,1.23704
FBtr0332226.2,4963975,4964618,643,4.0,10.0,49.0513,7.07621,1.0,0.931571,0.4447900466562986,0.776695,1.63585,3.64843
FBtr0332226,4963975,4965425,1450,157.0,74.0,48.6207,49.9582,1.0,0.909655,0.593103448275862,0.736891,1.52978,3.42994
FBtr0332226.1,4964670,4965425,755,157.0,74.0,49.2715,54.5841,1.0,0.875497,0.6913907284768211,0.730768,1.49428,3.42137
FBtr0345557,5060472,5060806,334,10.0,13.0,47.7246,90.1617,1.0,0.979042,1.0,0.797153,1.43542,1.58362
FBtr0345557.1,5060472,5060806,334,10.0,13.0,47.7246,90.1617,1.0,0.979042,1.0,0.797153,1.43542,1.58362
FBtr0332216,5062635,5063442,807,483.0,13698.0,53.5564,113.326,1.0,0.92689,0.5439900867410161,0.628654,0.992949,1.07807
FBtr0332216.1,5062635,5063442,807,483.0,13698.0,53.5564,113.326,1.0,0.92689,0.5439900867410161,0.628654,0.992949,1.07807
FBtr0345571,5070886,5071109,223,804.0,99999.0,40.0,811.48,1.0,0.928251,1.0,0.588928,0.768013,0.826543
FBtr0345571.1,5070886,5071109,223,804.0,99999.0,40.0,811.48,1.0,0.928251,1.0,0.588928,0.768013,0.826543
FBtr0091790,5193470,5193516,46,28.0,9.0,56.9565,8.04348,1.0,0.673913,1.0,0.700391,1.46987,3.32574
FBtr0091790.1,5193470,5193516,46,28.0,9.0,56.9565,8.04348,1.0,0.673913,1.0,0.700391,1.46987,3.32574
FBtr0091919,5196034,5196097,63,83.0,25.0,57.1429,335.302,1.0,0.793651,1.0,0.994698,2.68759,8.30705
FBtr0091919.1,5196034,5196097,63,83.0,25.0,57.1429,335.302,1.0,0.793651,1.0,0.994698,2.68759,8.30705
FBtr0091750,5206204,5206361,157,16.0,12.0,56.051,21.8153,1.0,0.808917,0.9490445859872612,0.576962,0.959561,1.06232
FBtr0091750.1,5206204,5206361,157,16.0,12.0,56.051,21.8153,1.0,0.808917,0.9490445859872612,0.576962,0.959561,1.06232
FBtr0342932.1,5258941,5259280,339,338.0,338.0,53.9233,53.8319,1.0,0.896755,0.6430678466076696,0.886885,1.79998,1.86896
FBtr0342932,5258941,5259903,962,338.0,338.0,47.3805,64.7432,1.0,0.9158,0.4303534303534304,0.845369,1.66059,1.6937
FBtr0342933,5258941,5259992,1051,338.0,338.0,45.8421,54.5765,1.0,0.921028,0.4785918173168411,0.806836,1.5445,1.55843
FBtr0342933.1,5258941,5259992,1051,338.0,338.0,45.8421,54.5765,1.0,0.921028,0.4785918173168411,0.806836,1.5445,1.55843
FBtr0342932.2,5259342,5259903,561,8.0,29.0,45.0624,51.0945,1.0,0.930481,0.3493761140819964,0.838526,1.58691,1.61318
FBtr0342937.2,5287446,5288368,922,2.0,92.0,48.0043,156.297,1.0,0.903471,1.0,0.593694,0.926493,0.787222
FBtr0342937,5287446,5288667,1221,100.0,100.0,45.9296,158.63,1.0,0.916462,1.0,0.581225,0.863804,0.718043
FBtr0342938.2,5287843,5288368,525,2.0,9.0,54.7048,144.798,1.0,0.87619,1.0,0.678501,1.07424,0.984598
FBtr0342938,5287843,5288667,824,100.0,100.0,49.199,113.819,1.0,0.90534,1.0,0.629251,0.927733,0.810468
FBtr0342935,5287847,5288361,514,92.0,9.0,55.1362,145.496,1.0,0.873541,1.0,0.692992,1.09982,1.02061
FBtr0342935.1,5287847,5288361,514,92.0,9.0,55.1362,145.496,1.0,0.873541,1.0,0.692992,1.09982,1.02061
FBtr0342937.1,5288428,5288667,239,100.0,100.0,44.6862,38.0795,1.0,0.949791,1.0,0.678222,0.876389,0.732356
FBtr0342938.1,5288428,5288667,239,100.0,100.0,44.6862,38.0795,1.0,0.949791,1.0,0.678222,0.876389,0.732356
FBtr0346580,5297485,5297928,443,387.0,941.0,46.0045,168.203,1.0,0.914221,0.4582392776523702,0.732558,1.48774,1.49453
FBtr0346580.1,5297485,5297928,443,387.0,941.0,46.0045,168.203,1.0,0.914221,0.4582392776523702,0.732558,1.48774,1.49453
